key,title,description,tabdefaultclassification,classification_status,tag,documentation status,steward:groupprofile,steward:user,processinglocation,index name,is_primary_key_manual,processingcapability,gdpr,is_cdc,coldefaultclassification,under retention,iac classification,intuit_classification,processing3rdparty,table_documentation,processingcategory
tax_dm.c360_marketing_attribute_taxyear.attribute_name,Attribute Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.c360_marketing_attribute_taxyear.auth_id,Auth Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.c360_marketing_attribute_taxyear.group_name,Group Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.c360_marketing_attribute_taxyear.dwh_create_time,Data Warehouse Create Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.c360_marketing_attribute_taxyear.tax_year,Tax Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.c360_marketing_attribute_taxyear.create_date,Create Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.c360_marketing_attribute_taxyear.attribute_value,Attribute Value,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.chat_test_contact_options_presented,Chat Test Contact Options Presented,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.chat_agent_cancel_offer,Chat Agent Cancel Offer,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.conversationrequest_context_locale,Conversation Request Context Locale,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.interaction_cnt,Interaction Count,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.tax_week_fy,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.fallback_vote_flag,Fallback Vote Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.user_id,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.session_start_24hh,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.chat_test_contact_options_presented,Chat Test Contact Options Presented,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.offer_chosen_ask_community,Offer Chosen Ask Community,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.auth_id,Auth Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.start_live_chat_ts,Starting Live Chat Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.start_live_chat,Starting Live Chat,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.contact_start_flag,Contact Start Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.session_month,Session Month,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.search_click_flag,Search Click Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.session_start_day,Session Start Day,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.session_start_day,Session Start Day,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.offer_chosen_non_of_these_options,Offer Chosen Non Of These Options,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.talk_to_a_person_ts,Talk To A Person Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.chat_okay_vote,Chat Okay Vote,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.tax_year_inquiry,Tax Year Inquiry,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.talk_to_a_person,Talk To A Person,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.contact_start_flag,Contact Start Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_tax_case_session_id_mapping.tda_case_id_ts,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_tax_case_session_id_mapping.auth_id,Auth Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.conversationrequest_case_id_cnt,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.offer_chosen_non_of_these_options,Offer Chosen Non Of These Options,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.search_flag,Search Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.search_count,Search Count,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.feedback_not_helpful_flag,Feedback Not Helpful Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.conversation_tab_title,Conversation Tabl Title,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.tax_year_ind,Tax Year Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.offer_chosen_get_a_call,Offer Chosen Get A Call,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.followup_upsell_flag,Followup Upsell Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.conversationresponse_tto_offering,Conversation Response Tto Offering,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.chat_okay_vote,Chat Okay Vote,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.session_start_12hh,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_tax_case_session_id_mapping.conversationrequest_case_id,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.chat_poor_vote,Chat Poor Vote,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.conversation_screen_id,Conversation Screen Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.fallback_helpful_flag,Fallback Helpful Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.fallback_flag,Fallback Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.conversation_py_amend,Conversation Pay Amend,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.conversation_sub_tab_title,Conversation Subcontractor Table Title,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.fallback_vote_flag,Fallback Vote Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_tax_case_session_id_mapping.tax_year,Tax Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.stimulus_registration,Stimulus Registration,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.feedback_hate_flag,Feedback Hate Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.contact_confirm_flag,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.search_click_flag,Search Click Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.feedback_hate_flag,Feedback Hate Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.tax_year,Tax Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.feedback_helpful_flag,Feedback Helpful Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.search_count,Search Count,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.current_week,Current Week,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.session_start_24hh,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.auth_id,Auth Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.talk_to_a_person_ts,Talk To A Person Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.results_available_ind,Results Available Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.fallback_helpful_flag,Fallback Helpful Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.session_end_ts,Session End Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.session_id,Session Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.user_id,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_tax_case_session_id_mapping.session_id,Session Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.followup_upsell_flag,Followup Upsell Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.fallback_not_helpful_flag,Fallback Not Helpful Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.session_end_ts,Session End Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.chat_poor_vote,Chat Poor Vote,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.conversation_py_amend,Conversation Pay Amend,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.conversation_screen_id,Conversation Screen Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.session_start_ts,Session Start Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.talk_to_a_person,Talk To A Person,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.conversationrequest_human_handover,Conversation Request Human Handover,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.fallback_not_helpful_flag,Fallback Not Helpful Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.session_start_ts,Session Start Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.session_id,Session Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.start_live_chat,Starting Live Chat,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.contact_confirm_flag,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.chat_great_vote,Chat Greater Vote,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.conversationrequest_human_handover,Conversation Request Human Handover,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.product_sku,Product Sku,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.conversation_routeinfo,Conversation Route Info,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.conversationrequest_case_id_cnt,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.prior_week,Prior Week,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.results_available_ind,Results Available Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.conversation_tab_title,Conversation Tabl Title,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_tax_digital_assistant_session_intent.first_intent,First Intent,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_tax_digital_assistant_session.session_start_date,Session Start Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_verbatim_cgde50822.subject_txt,Subject Text,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_verbatim_cgde50822.issue_txt,Issue Text,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_verbatim_cgde50822.agent_resolution_txt,Agent Resolution Text,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_verbatim_cgde50822.run_detail_id,Runtimedate Detailed Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_verbatim_cgde50822.ingest_date,Ingest Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_verbatim_cgde50822.aud_upd_ts,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_verbatim_cgde50822.aud_ins_ts,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_verbatim_cgde50822.contact_dt,Contact Dt,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_verbatim_cgde50822.year,Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_verbatim_cgde50822.src_sys_case_key,Source Sys Case Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_engagement_case_id_mapping.year,Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_engagement_case_id_mapping.dwh_created_timestamp,Data Warehouse Created Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_engagement_case_id_mapping.dwh_updated_timestamp,Data Warehouse Updated Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_engagement_case_id_mapping.load_dt,Load Dt,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_engagement_case_id_mapping.engagement_id,Engagement Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_engagement_case_id_mapping.sfdc_case_id,Salesforce Case Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_member_activity.ck_external_id,Cookie External Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_matched_members.ck_external_id,Cookie External Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_member_activity.load_date_hour,Load Date Hour,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_matched_members.last_active_date,Last Active Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_member_activity.ck_last_active_date,Cookie Last Active Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_unmatched_members.no_match_flag,No Match Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_unmatched_members.last_update_date,Last Update Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_matched_members.ck_email_opt_out,Cookie Emailed Options Out,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_unmatched_members.ck_external_id,Cookie External Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_member_activity.ck_email_opt_out,Cookie Emailed Options Out,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_matched_members.auth_id,Auth Id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.ck_matched_members.pseudonym_id,Pseudonym Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.sub_authentication_first.tax_year,Tax Year,<p>This is the partition column and derived based on auth timestamp defining the tax year event belongs to</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,public,N/A,N/A,N/A
tax_dm.sub_authentication_first.updated_timestamp,Updated Timestamp,<p>Updated time of the event in the table. It will be null if there has been no updates to the event. Format: yyyy-MM-dd HH:mm:ss Timezone: UTC</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,public,N/A,N/A,N/A
tax_dm.sub_authentication_first.load_date_hour,Load Date Hour,<p>This is the load date hour when data was ingested in source tto_auth_log table. Format: YYYYMMDDHH</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,public,N/A,N/A,N/A
tax_dm.sub_authentication_first.first_auth_timestamp,First Auth Timestamp,<p>First Auth Time in a given tax year for user in TTO. Format: yyyy-MM-dd HH:mm:ss Timezone: UTC</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,public,N/A,N/A,N/A
tax_dm.sub_authentication_first.created_timestamp,Created Timestamp,<p>Creation time of the event in the table. Format: yyyy-MM-dd HH:mm:ss Timezone: UTC</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,public,N/A,N/A,N/A
tax_dm.sub_authentication_first.auth_id,Authorization ID,<p>This is the unique ID for each user</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.tto_abandonment_screen.first_start_date_adj,First Start Date Adj,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.tto_abandonment_topic.first_start_date_adj,First Start Date Adj,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.tto_abandonment_topic.tax_year,Tax Year,<p>Int: Tax Year for which this record pertains. This is different from Financial Year. Tax year is determined for every year by Analyst. Tax year usually starts sometime in November of prior year and continues until Second/third week of Novemeber.</p>,N/A,,N/A,N/A,,tped,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.tto_abandonment_screen.auths_seen_count,Auths Seen Count,<p>Int: Count of unique users in each segment (this is aggregrated data source)</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.tto_abandonment_topic.topic_name,Topic Name,"<p>String: The name of the topic (third highest level granularity of product hierarchy, under subtab)</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.tto_abandonment_topic.latino_flag,Latino Flag,"<p>String: flag to predict whether or not user is latino, based on data science model</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.tto_abandonment_topic.auth_units,Auth Units,<p>Int: Count of unique completers in each segment (this is aggregrated data source)</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.tto_abandonment_screen.auths_screen_abandon_count,Auths Screen Abandon Count,<p>Int: Count of unique users excluding completers whose last screen corresponds to the given screen (this is aggregrated data source)</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.tto_abandonment_screen.schc_flag,SCHC Flag,<p>Int: Flag indicating whether user has entered schedule C data</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.tto_abandonment_topic.schc_flag,SCHC Flag,<p>Int: Flag indicating whether user has entered schedule C data</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
